Cod_bank;Name_bank;Name_okato;Name_osb;Cod_osb;Filial;Nas_punkt;Adress;prim;mbk
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1151;г. Москва;ул. Веерная, 3, стр. 2;ст. м. Киевская, Университет;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1196;г. Москва;ул. Матвеевская, 42, к. 3;ст. м. Киевская, Университет;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1233;г. Москва;ш. Очаковское, 15, к. 2;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;124;г. Москва;наб. Фрунзенская, 16;ст. м. Фрунзенская, Парк Культуры;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1249;г. Москва;пр-т Вернадского, 119;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1259;г. Москва;ул. Россолимо, 6, стр. 25;ст. м. Парк Культуры;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1278;г. Москва;ул. Нежинская, 13;ст. м. Киевская, Университет;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1279;г. Москва;пр-т Вернадского, 97;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1283;г. Москва;ул. Родниковая, 16;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1284;г. Москва;пр-т Ленинский, 148;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;132;г. Москва;ул. Пречистенка, 25;ст. м. Парк Культуры, Кропоткинкая;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1343;г. Москва;проезд 3-й Сетуньский, 16;ст. м. Киевская;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1345;г. Москва;ул. Озерная, 31, стр. 1;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1392;г. Москва;ул. Довженко, 6;ст. м. Университет;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1433;г. Москва;ул. Удальцова, 26;ст. м. Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1434;д. Олимпийская;пр-т Мичуринский, 3;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1460;г. Москва;ул. Богданова, 6;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1461;г. Москва;ул. Попутная, 7;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1462;г. Москва;пр-т Солнцевский, 11;ст. м. Юго-Западная;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1481;г. Москва;ул. Богданова, 58;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1501;д. Олимпийская;пр-т Мичуринский, 3, стр. 4;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1511;г. Москва;ул. Шолохова, 16;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1517;г. Москва;ул. Новопеределкинская, 7;ст. м. Юго-Западная, Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1527;г. Москва;пр-т Ленинский, 94, стр. а;ст. м. Проспект Вернадского;1
99;Московский банк Сбербанка России;г. Москва;Вернадское ОСБ;7970;1555;г. Москва;ул. Ск.Мухиной, 10, стр. а;ст. м. Юго-Западная, Проспект Вернадского;1
